Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
88.239997863770, -0.03518128395080,0.22852824628353,0.11306565999985, 0.96654647588730 
88.300003051758, -0.03644870966672,0.22846747934818,0.10807676613331, 0.96708244085312 
88.360000610352, -0.03771473094821,0.22840006649494,0.10308471322060, 0.96759253740311 
88.419998168945, -0.03897930309176,0.22832599282265,0.098089627921581, 0.96807682514191 
88.480003356934, -0.04024241119623,0.22824534773827,0.093091607093811, 0.96853518486023 
88.540000915527, -0.04150401055812,0.22815808653831,0.088090822100639, 0.96896791458130 
88.599998474121, -0.04276409000158,0.22806428372860,0.083087369799614, 0.96937453746796 
88.660003662109, -0.04402261227369,0.22796395421028,0.078081354498863, 0.96975529193878 
88.720001220703, -0.04527955129742,0.22785711288452,0.073072955012321, 0.97011017799377 
88.779998779297, -0.04653488099575,0.22774375975132,0.068062260746956, 0.97043907642365 
88.839996337891, -0.04778857529163,0.22762395441532,0.063049405813217, 0.97074216604233 
88.900001525879, -0.04904060438275,0.22749769687653,0.058034528046846, 0.97101914882660 
88.959999084473, -0.05029094219207,0.22736506164074,0.053017728030682, 0.97127002477646 
89.019996643066, -0.05153956264257,0.22722600400448,0.047999154776335, 0.97149509191513 
89.080001831055, -0.05278644338250,0.22708061337471,0.042978923767805, 0.97169405221939 
89.139999389648, -0.05403155460953,0.22692884504795,0.037957169115543, 0.97186696529388 
89.199996948242, -0.05527487397193,0.22677080333233,0.032934010028839, 0.97201389074326 
89.260002136230, -0.05651637539267,0.22660644352436,0.027909576892853, 0.97213464975357 
89.319999694824, -0.05775603279471,0.22643582522869,0.022884000092745, 0.97222942113876 
89.379997253418, -0.05899381637573,0.22625897824764,0.017857402563095, 0.97229796648026 
89.440002441406, -0.06022971868515,0.22607591748238,0.012829911895096, 0.97234046459198 
89.500000000000, -0.06146369501948,0.22588665783405,0.007801658008247, 0.97235685586929 
89.559997558594, -0.06269573420286,0.22569124400616,0.002772765234112, 0.97234708070755 
89.620002746582, -0.06392581015825,0.22548969089985,-0.00225663674063, 0.97231113910675 
89.680000305176, -0.06515391170978,0.22528202831745,-0.00728642102330, 0.97224909067154 
89.739997863770, -0.06637999415397,0.22506828606129,-0.01231646072119, 0.97216093540192 
